sta_code_h3;sta_label;sta_label_add;sta_type;sta_test_station;sta_monitor;sta_code_h2;sta_code_child;sta_code_parent;sta_comment;sta_city;sta_crs;sta_epsg;sta_kp;sta_altitude_staff_gauge;sta_date_altitude_ref;sta_date_start;sta_date_end;sta_publication_right;sta_time_data_gap;sta_time_discontinuity;sta_impact_local;sta_display_level;sta_dual_staff_gauge;sta_qual_lowflow;sta_qual_meanflow;sta_qual_highflow;sta_purpose;sta_comment_impact_local;sta_date_update;sit_code_h3;sta_main_prod_name;sta_main_prod_name_short;sta_main_prod_code;sta_x_l2e;sta_y_l2e;sta_x_l93;sta_y_l93;sta_x_w84;sta_y_w84;sta_x_l2e_snap;sta_y_l2e_snap;sta_x_l93_snap;sta_y_l93_snap;sta_x_w84_snap;sta_y_w84_snap;sta_area_snap;sta_altitude_snap;sta_territory
M001411001;L'Hoëne à la Mesnière [La Foulerie];NA;Standard station;FALSE;TRUE;M0014110;NA;NA;NA;Mesnière (61277);Lambert 93;2154;999510;NA;NA;1979-10-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-10-07 13:36:00;M0014110;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Normandie;DREAL Normandie;13000626500016;459983.051627331;2396020.80386699;511125;6830559;0.440570493755226;48.5477085772971;460013;2396049;511155;6830587;0.44097;48.54797;75.2;155.0;Metropolitan France (mainland)
M005061020;La Sarthe à Saint-Céneri-le-Gérei - Moulin-du-Désert;Moulin-du-Désert;Standard station;FALSE;TRUE;M0050620;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 15/09/2000;Saint-Céneri-le-Gérei (61372);Lambert 93;2154;NA;121330;2021-09-15 14:38:00;1977-12-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-10-29 09:47:00;M0050610;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;425177.292042814;2378957.08148407;476203;6813795;-0.0235328694484088;48.3858867047823;425213;2379049;476239;6813887;-0.02309;48.38673;909.5;121.6;Metropolitan France (mainland)
M011491010;Le Merdereau à Saint-Paul-le-Gaultier [Chiantin];NA;Standard station;FALSE;TRUE;M0114910;NA;NA;NA;Saint-Paul-le-Gaultier (72309);Lambert 93;2154;NA;114060;2013-11-18 17:01:00;1984-12-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;M0114910;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;415769.886938184;2373090.28651841;466754;6808010;-0.147943589953055;48.3305581157222;415713;2373049;466697;6807970;-0.14869;48.33017;117.3;116.0;Metropolitan France (mainland)
M015301010;La Bienne à Thoiré-sous-Contensor;NA;Standard station;FALSE;TRUE;M0153010;NA;NA;NA;Thoiré-sous-Contensor (72355);Lambert 93;2154;NA;86420;2020-03-18 08:06:00;1991-10-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;M0153010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;441602.212840365;2369743.02912266;492540;6804452;0.201461959695538;48.3073025294198;441613;2369749;492551;6804458;0.2016;48.30736;104.3;85.0;Metropolitan France (mainland)
M025061010;La Sarthe à Neuville-sur-Sarthe [Montreuil];NA;Standard station;FALSE;TRUE;M0250610;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 15/09/2000;Neuville-sur-Sarthe (72217);Lambert 93;2154;NA;47048;2021-12-16 15:24:00;1972-12-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Uncertain;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-12-16 15:24:00;M0250610;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;441264.56795106;2345584.48953145;492003;6780314;0.205741742806755;48.0900758858359;441313;2345549;492051;6780278;0.2064;48.08977;2713.1;46.3;Metropolitan France (mainland)
M036151010;L'Huisne à Nogent-le-Rotrou [Pont de bois];NA;Standard station;FALSE;TRUE;M0361510;NA;NA;la DIREN Pays de la Loire est désignée producteur et la DIREN Centre producteur associé;Nogent-le-Rotrou (28280);Lambert 93;2154;NA;102304;2023-02-10 09:51:00;1971-11-17 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2023-02-10 09:51:00;M0361510;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;487053.602372927;2369930.50756288;537960;6804263;0.8138701375687;48.3184993636896;487013;2369949;537920;6804282;0.81332;48.31866;832.5;106.0;Metropolitan France (mainland)
M041601010;La Tortue à Saint-Michel-de-Chavaignes [L'Onglée];NA;Standard station;FALSE;TRUE;M0416010;NA;NA;NA;Saint-Michel-de-Chavaignes (72303);Lambert 93;2154;NA;78410;2017-12-18 09:10:00;1989-07-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;M0416010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;466703.86022887;2338175.39781703;517362;6772700;0.549357125644239;48.0291743677643;466713;2338149;517371;6772674;0.54949;48.02894;44.6;83.0;Metropolitan France (mainland)
M042151010;L'Huisne à Montfort-le-Gesnois [La Pécardière];NA;Standard station;FALSE;TRUE;M0421510;NA;NA;NA;Montfort-le-Gesnois (72241);Lambert 93;2154;NA;55980;2021-10-08 09:04:00;1983-09-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-10-08 09:04:00;M0421510;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;455995.298771367;2339810.97569601;506675;6774423;0.405299497283887;48.0415996413895;456013;2339849;506693;6774461;0.40552;48.04195;1936.0;54.5;Metropolitan France (mainland)
M042481010;Le Narais à Saint-Mars-la-Brière;NA;Standard station;FALSE;TRUE;M0424810;NA;NA;NA;Saint-Mars-la-Brière (72300);Lambert 93;2154;NA;64200;2017-12-18 09:11:00;1983-07-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-01-07 14:45:00;M0424810;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;455464.665185743;2335488.34224505;506109;6770108;0.399614960933879;48.0026225247965;455513;2335449;506157;6770069;0.40028;48.00228;167.5;65.6;Metropolitan France (mainland)
M052521010;L'Orne Champenoise à Voivres-lès-le-Mans;NA;Standard station;FALSE;TRUE;M0525210;NA;NA;NA;Voivres-lès-le-Mans (72381);Lambert 93;2154;NA;39680;2013-11-18 17:03:00;1984-11-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-05-12 07:42:00;M0525210;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;431438.513131595;2327260.56936596;482033;6762085;0.0809718735129239;47.9228940399367;431413;2327249;482007;6762074;0.08063;47.92279;55.3;42.0;Metropolitan France (mainland)
M053501010;La Gée à Fercé-sur-Sarthe [Planche Augis];NA;Standard station;FALSE;TRUE;M0535010;NA;NA;NA;Fercé-sur-Sarthe (72131);Lambert 93;2154;NA;37410;2013-11-18 17:03:00;1984-11-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-05-12 07:42:00;M0535010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;422098.648617581;2325657.28625967;472687;6760560;-0.0432822400540777;47.906004706053;422113;2325749;472702;6760652;-0.04313;47.90684;112.8;39.1;Metropolitan France (mainland)
M065311010;La Vaige à Bouessay;NA;Standard station;FALSE;TRUE;M0653110;NA;NA;Seuil déversoir avec passe de 1m en septembre 1980;Bouessay (53037);Lambert 93;2154;NA;30118;2013-11-18 17:03:00;1980-09-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;M0653110;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;396775.326104327;2322262.09390591;447355;6757376;-0.380211477307912;47.8681027491785;396813;2322249;447393;6757363;-0.3797;47.868;237.3;31.4;Metropolitan France (mainland)
M067401010;La Taude à Saint-Brice;NA;Standard station;FALSE;TRUE;M0674010;NA;NA;Station naturelle. - Jaugeage crue effectué à Souvigné sur Sarthe;Saint-Brice (53203);Lambert 93;2154;NA;40930;2013-11-18 17:03:00;1981-12-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-05-12 07:42:00;M0674010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;392242.423508869;2321586.2899154;442820;6756738;-0.440438794844449;47.8606040077708;392313;2321549;442890;6756700;-0.43948;47.86029;46.6;43.3;Metropolitan France (mainland)
M068061010;La Sarthe à Saint-Denis-d'Anjou [Beffes];NA;Standard station;FALSE;TRUE;M0680610;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 15/09/2000;Saint-Denis-d'Anjou (53210);Lambert 93;2154;NA;21510;2019-11-04 14:01:00;1969-12-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;M0680610;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;396100.064688739;2315060.01962002;446621;6750185;-0.385896889443075;47.8031601830079;396213;2314549;446730;6749674;-0.38415;47.79861;7523.0;23.0;Metropolitan France (mainland)
M104161010;Le Loir à Saint-Maur-sur-le-Loir;NA;Standard station;FALSE;TRUE;M1041610;NA;NA;NA;Saint-Maur-sur-le-Loir (28353);Lambert 93;2154;NA;116311;2020-04-09 09:36:00;1966-09-29 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Uncertain;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-01-07 15:30:00;M1041610;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;531630.306532921;2350680.10740252;582344;6784656;1.41777650283376;48.1516589686356;531613;2350649;582326;6784625;1.41755;48.15138;1080.5;120.0;Metropolitan France (mainland)
M121301010;La Braye à Valennes [La Caboche];NA;Standard station;FALSE;TRUE;M1213010;NA;NA;NA;Valennes (72366);Lambert 93;2154;NA;101310;2020-07-16 09:31:00;1968-08-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;M1213010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;486825.167312734;2336099.65215825;537451;6770459;0.819596606781779;48.0143168084383;486813;2336149;537439;6770509;0.81942;48.01476;269.2;103.0;Metropolitan France (mainland)
M121301301;Le Couétron à Souday - Glatigny;Glatigny;Standard station;FALSE;TRUE;M1214010;NA;NA;NA;Souday (41248);Lambert 93;2154;NA;NA;NA;1970-09-04 00:00:00;2002-01-24 10:40:00;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;M1213013;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;489158.676651791;2340466.29048503;539819;6774803;0.849758373590131;48.0539776612554;489113;2340449;539773;6774786;0.84915;48.05382;87.4;121.0;Metropolitan France (mainland)
M123304010;La Braye à Sargé-sur-Braye;NA;Standard station;FALSE;TRUE;M1233040;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 15/09/2000;Sargé-sur-Braye (41235);Lambert 93;2154;NA;81460;2022-08-19 12:49:00;1990-05-01 00:00:00;NA;Public;1440;1440;Low flows only;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-08-19 12:49:00;M1233040;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;488227.439669471;2324626.62040319;538757;6758983;0.841313579522083;47.9114025323743;488213;2324649;538743;6759006;0.84111;47.9116;508.0;87.0;Metropolitan France (mainland)
M135401010;L'Escotais à Saint-Paterne-Racan;NA;Standard station;FALSE;TRUE;M1354020;NA;NA;Le 17/06/2008 : la DIREN Pays de la Loire est désignée producteur et la DIREN Centre producteur associé;Saint-Paterne-Racan (37231);Lambert 93;2154;NA;62538;2020-03-30 06:41:00;1968-10-03 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2023-01-02 08:56:00;M1354010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;460186.802898696;2290960.1627819;510459;6725575;0.476991923839155;47.6032994595451;460213;2291049;510486;6725664;0.47731;47.60411;68.1;64.2;Metropolitan France (mainland)
M153161010;Le Loir à Durtal;NA;Standard station;FALSE;TRUE;M1531610;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 15/09/2000;Durtal (49127);Lambert 93;2154;NA;21300;2022-02-15 13:59:00;1960-12-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-02-15 13:59:00;M1531610;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;406150.05430553;2299849.96025894;456538;6734904;-0.245141562392407;47.6694913481168;406213;2299749;456600;6734803;-0.24426;47.66861;7918.2;24.0;Metropolitan France (mainland)
M313301010;La Varenne à Saint-Fraimbault [Moulin Crinais];NA;Standard station;FALSE;TRUE;M3133010;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 15/09/2000;Saint-Fraimbault (61387);Lambert 93;2154;NA;107600;2019-04-05 09:18:00;1991-06-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-10-29 09:52:00;M3133010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;377378.701639668;2392991.7105655;428554;6828213;-0.675492860291522;48.4973018293524;377413;2393049;428589;6828270;-0.67506;48.49783;512.9;112.4;Metropolitan France (mainland)
M322301010;La Colmont à Oisseau;NA;Standard station;FALSE;TRUE;M3223010;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 15/09/2000;Oisseau (53170);Lambert 93;2154;NA;101130;2020-07-16 09:31:00;1991-06-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;M3223010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;377661.364016383;2377834.20699818;428712;6813064;-0.663845686080479;48.3612284212088;377613;2377849;428664;6813079;-0.66451;48.36135;244.6;100.6;Metropolitan France (mainland)
M325311010;L'Aron à Moulay;NA;Standard station;FALSE;TRUE;M3253110;NA;NA;Construction d'un seuil déversoir en V depuis le 16/09/1996;Moulay (53162);Lambert 93;2154;NA;86620;2022-01-21 06:57:00;1973-10-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;Suppression d'un embâcle le 19/01/2022;2022-01-21 06:57:00;M3253110;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;380103.250923949;2367469.7552266;431067;6802687;-0.625655084863289;48.2689418126203;380213;2367449;431176;6802666;-0.62417;48.2688;184.9;91.6;Metropolitan France (mainland)
M332301010;L'Ernée à Andouillé [Les Vaugeois];NA;Standard station;FALSE;TRUE;M3323010;NA;NA;Construction seuil déversoir avec passe de 5m le 01/11/1973;Andouillé (53005);Lambert 93;2154;NA;63430;2013-11-18 17:06:00;1967-10-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;M3323010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;368519.81976629;2356499.62621362;419402;6791820;-0.775683272521641;48.1663527533792;368513;2356549;419396;6791870;-0.7758;48.1668;376.2;71.0;Metropolitan France (mainland)
M334091010;La Mayenne à l'Huisserie [Bonne];NA;Standard station;FALSE;TRUE;M3340910;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 15/09/2000;Huisserie (53119);Lambert 93;2154;NA;41300;2019-11-04 11:15:00;1969-12-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;M3340910;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;370439.592841464;2339274.56477883;421179;6774592;-0.740834145585981;48.0122614573179;370513;2339349;421253;6774666;-0.73989;48.01296;2907.9;43.1;Metropolitan France (mainland)
M350401010;Le Vicoin à Nuillé-sur-Vicoin;NA;Standard station;FALSE;TRUE;M3504010;NA;NA;Construction d'un seuil bétonné avec passe de 4m le 01/10/1973;Nuillé-sur-Vicoin (53168);Lambert 93;2154;NA;46285;2013-11-18 17:06:00;1972-10-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;M3504010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;367210.897819114;2336626.08058572;417931;6771972;-0.78266239751556;47.9873186036695;367413;2336749;418134;6772093;-0.78002;47.9885;240.2;49.1;Metropolitan France (mainland)
M351401010;L'Ouette à Entrammes;NA;Standard station;FALSE;TRUE;M3514010;NA;NA;Construction d'un seuil déversoir en V en septembre 1998;Entrammes (53094);Lambert 93;2154;NA;39330;2013-11-18 17:06:00;1985-09-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-05-12 07:42:00;M3514010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;372821.207742563;2334544.55301694;423520;6769846;-0.706485486066573;47.9705920411885;372813;2334549;423512;6769851;-0.7066;47.97063;119.1;49.0;Metropolitan France (mainland)
M360091010;La Mayenne à Château-Gontier;NA;Standard station;FALSE;TRUE;M3600910;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 15/09/2000. - Déplacement de la station à l'écluse du Pendu à partir du 01/01/2006 00h00;Château-Gontier (53062);Lambert 93;2154;NA;NA;NA;1969-10-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-02-24 14:01:00;M3600910;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;372708.392946956;2317578.71589135;423268;6752894;-0.699220097042004;47.8180907176858;372413;2318149;422978;6753467;-0.70346;47.82312;3924.4;33.0;Metropolitan France (mainland)
M363091010;La Mayenne à Chambellay;NA;Standard station;FALSE;TRUE;M3630910;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 15/09/2000;Chambellay (49064);Lambert 93;2154;NA;19910;2021-09-17 10:27:00;1965-03-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-09-17 10:27:00;M3630910;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;372930.493271189;2301995.4819039;423362;6737321;-0.688248970699055;47.678119652742;373613;2303249;424054;6738568;-0.67981;47.68962;4162.1;1.3;Metropolitan France (mainland)
